ID;DT_NOTIFIC;UMIDADE;TEMPERATURA;REGIAO
A5657;26/06/2011;73;13,59;Maringá
A5658;27/06/2011;39;6,96;Maringá
A5659;29/06/2011;40;12,52;Maringá
A5660;30/06/2011;75;16,52;Maringá
A5661;01/07/2011;70;17,56;Maringá
A5662;02/07/2011;82;17,14;Maringá
A5663;03/07/2011;78;14,38;Maringá
A5664;04/07/2011;43;10,63;Maringá
A5665;05/07/2011;24;13,36;Maringá
A5666;06/07/2011;32;14,99;Maringá
A5667;07/07/2011;32;16,22;Maringá
A5668;08/07/2011;20;15,87;Maringá
A5669;09/07/2011;24;16,56;Maringá
A5670;10/07/2011;30;21,19;Maringá
A5671;11/07/2011;38;22,72;Maringá
A5672;12/07/2011;34;23,26;Maringá
A5673;14/07/2011;24;22,24;Maringá
A5674;15/07/2011;18;22,01;Maringá
A5675;16/07/2011;22;22,98;Maringá
A5676;17/07/2011;26;24,44;Maringá
A5677;18/07/2011;40;18,57;Maringá
A5678;19/07/2011;61;19,17;Maringá
A5679;20/07/2011;36;23,47;Maringá
A5680;21/07/2011;52;19,92;Maringá
A5681;22/07/2011;44;18,06;Maringá
A5682;23/07/2011;52;18,00;Maringá
A5683;24/07/2011;50;19,13;Maringá
A5684;25/07/2011;41;19,99;Maringá
A5685;26/07/2011;38;21,37;Maringá
A5686;27/07/2011;30;22,31;Maringá
A5687;28/07/2011;33;22,23;Maringá
A5688;29/07/2011;27;23,08;Maringá
A5689;30/07/2011;43;19,49;Maringá
A5690;31/07/2011;83;18,18;Maringá
A5691;01/08/2011;94;17,68;Maringá
A5692;02/08/2011;63;9,18;Maringá
A5693;03/08/2011;52;8,14;Maringá
A5694;04/08/2011;30;10,03;Maringá
A5695;05/08/2011;22;14,60;Maringá
A5696;07/08/2011;27;25,19;Maringá
A5697;09/08/2011;36;23,21;Maringá
A5698;10/08/2011;40;20,85;Maringá
A5699;11/08/2011;32;20,26;Maringá
A5700;12/08/2011;32;22,32;Maringá
A5701;13/08/2011;21;25,47;Maringá
A5702;14/08/2011;20;26,15;Maringá
A5703;15/08/2011;29;23,09;Maringá
A5704;17/08/2011;26;22,41;Maringá
A5705;18/08/2011;34;21,13;Maringá
A5706;20/08/2011;49;15,06;Maringá
A5707;21/08/2011;45;13,51;Maringá
A5708;22/08/2011;56;14,91;Maringá
A5709;24/08/2011;39;19,13;Maringá
A5710;25/08/2011;34;22,57;Maringá
A5711;26/08/2011;31;24,66;Maringá
A5712;27/08/2011;30;24,81;Maringá
A5713;28/08/2011;24;27,19;Maringá
A5714;29/08/2011;27;27,65;Maringá
A5715;30/08/2011;31;26,22;Maringá
A5716;31/08/2011;13;21,03;Maringá
A5717;01/09/2011;20;17,27;Maringá
A5718;02/09/2011;24;17,26;Maringá
A5719;03/09/2011;22;18,71;Maringá
A5720;04/09/2011;21;24,51;Maringá
A5721;05/09/2011;15;26,57;Maringá
A5722;06/09/2011;35;23,55;Maringá
A5723;07/09/2011;33;22,30;Maringá
A5724;08/09/2011;31;22,98;Maringá
A5725;09/09/2011;63;17,11;Maringá
A5726;11/09/2011;27;22,00;Maringá
A5727;12/09/2011;28;21,77;Maringá
A5728;13/09/2011;25;22,83;Maringá
A5729;14/09/2011;21;22,49;Maringá
A5730;15/09/2011;36;21,08;Maringá
A5731;16/09/2011;34;23,06;Maringá
A5732;17/09/2011;30;23,47;Maringá
A5733;18/09/2011;37;21,95;Maringá
A5734;19/09/2011;25;0,24;Maringá
A5735;20/09/2011;31;23,94;Maringá
A5736;21/09/2011;31;22,86;Maringá
A5737;22/09/2011;28;24,59;Maringá
A5738;23/09/2011;44;20,68;Maringá
A5739;24/09/2011;38;18,90;Maringá
A5740;26/09/2011;25;20,66;Maringá
A5741;27/09/2011;19;23,98;Maringá
A5742;28/09/2011;16;25,02;Maringá
A5743;29/09/2011;18;26,77;Maringá
A5744;30/09/2011;14;29,65;Maringá
A5745;01/10/2011;23;27,50;Maringá
A5746;02/10/2011;47;22,27;Maringá
A5747;03/10/2011;22;23,65;Maringá
A5748;04/10/2011;28;23,38;Maringá
A5749;05/10/2011;37;23,77;Maringá
A5750;06/10/2011;28;26,42;Maringá
A5751;08/10/2011;34;24,42;Maringá
A5752;09/10/2011;74;20,86;Maringá
A5753;10/10/2011;75;21,39;Maringá
A5754;11/10/2011;58;23,40;Maringá
A5755;12/10/2011;59;22,33;Maringá
A5756;13/10/2011;63;22,25;Maringá
A5757;14/10/2011;76;22,59;Maringá
A5758;15/10/2011;85;22,19;Maringá
A5759;16/10/2011;61;22,21;Maringá
A5760;17/10/2011;38;22,27;Maringá
A5761;18/10/2011;24;21,66;Maringá
A5762;19/10/2011;29;21,46;Maringá
A5763;20/10/2011;26;21,98;Maringá
A5764;21/10/2011;24;22,01;Maringá
A5765;22/10/2011;29;22,55;Maringá
A5766;23/10/2011;36;24,02;Maringá
A5767;24/10/2011;35;24,62;Maringá
A5768;25/10/2011;49;20,76;Maringá
A5769;26/10/2011;41;20,99;Maringá
A5770;27/10/2011;31;22,45;Maringá
A5771;28/10/2011;32;25,63;Maringá
A5772;29/10/2011;34;25,32;Maringá
A5773;30/10/2011;78;20,08;Maringá
A5774;31/10/2011;35;20,24;Maringá
A5775;01/11/2011;31;19,41;Maringá
A5776;02/11/2011;27;19,44;Maringá
A5777;04/11/2011;23;22,70;Maringá
A5778;05/11/2011;26;25,17;Maringá
A5779;06/11/2011;39;22,87;Maringá
A5780;07/11/2011;36;23,56;Maringá
A5781;08/11/2011;37;24,15;Maringá
A5782;09/11/2011;29;26,31;Maringá
A5783;10/11/2011;31;27,31;Maringá
A5784;11/11/2011;32;27,99;Maringá
A5785;12/11/2011;40;25,44;Maringá
A5786;13/11/2011;76;20,37;Maringá
A5787;14/11/2011;84;19,11;Maringá
A5788;16/11/2011;63;20,02;Maringá
A5789;17/11/2011;37;21,30;Maringá
A5790;18/11/2011;30;22,48;Maringá
A5791;20/11/2011;30;22,46;Maringá
A5792;21/11/2011;39;24,17;Maringá
A5793;22/11/2011;50;21,16;Maringá
A5794;23/11/2011;38;22,33;Maringá
A5795;24/11/2011;33;24,97;Maringá
A5796;25/11/2011;29;26,14;Maringá
A5797;26/11/2011;26;27,68;Maringá
A5798;27/11/2011;33;25,89;Maringá
A5799;28/11/2011;31;26,01;Maringá
A5800;01/12/2011;25;26,12;Maringá
A5801;02/12/2011;25;23,81;Maringá
A5802;03/12/2011;23;23,28;Maringá
A5803;04/12/2011;22;24,17;Maringá
A5804;05/12/2011;31;25,67;Maringá
A5805;06/12/2011;48;23,27;Maringá
A5806;07/12/2011;45;24,83;Maringá
A5807;08/12/2011;39;25,18;Maringá
A5808;09/12/2011;50;23,70;Maringá
A5809;10/12/2011;42;23,50;Maringá
A5810;11/12/2011;36;24,62;Maringá
A5811;12/12/2011;30;26,11;Maringá
A5812;13/12/2011;29;27,09;Maringá
A5813;14/12/2011;41;24,97;Maringá
A5814;15/12/2011;29;23,32;Maringá
A5815;16/12/2011;29;23,20;Maringá
A5816;17/12/2011;26;24,71;Maringá
A5817;18/12/2011;24;25,67;Maringá
A5818;19/12/2011;19;26,26;Maringá
A5819;20/12/2011;17;27,92;Maringá
A5820;21/12/2011;26;27,90;Maringá
A5821;22/12/2011;30;27,44;Maringá
A5822;23/12/2011;29;27,50;Maringá
A5823;24/12/2011;33;27,10;Maringá
A5824;26/12/2011;50;23,94;Maringá
A5825;27/12/2011;40;25,52;Maringá
A5826;28/12/2011;32;27,49;Maringá
A5827;29/12/2011;49;24,71;Maringá
A5828;30/12/2011;50;23,51;Maringá
A5829;31/12/2011;75;22,74;Maringá
A5830;01/01/2012;33;25,17;Maringá
A5831;02/01/2012;36;22,96;Maringá
A5832;04/01/2012;24;27,42;Maringá
A5833;05/01/2012;24;26,27;Maringá
A5834;06/01/2012;40;24,29;Maringá
A5835;07/01/2012;40;24,72;Maringá
A5836;08/01/2012;41;25,54;Maringá
A5837;10/01/2012;39;24,83;Maringá
A5838;11/01/2012;46;24,64;Maringá
A5839;12/01/2012;70;20,19;Maringá
A5840;13/01/2012;84;20,19;Maringá
A5841;14/01/2012;56;23,51;Maringá
A5842;15/01/2012;44;24,89;Maringá
A5843;17/01/2012;45;24,22;Maringá
A5844;18/01/2012;50;23,32;Maringá
A5845;19/01/2012;47;23,02;Maringá
A5846;20/01/2012;49;24,34;Maringá
A5847;21/01/2012;48;24,07;Maringá
A5848;23/01/2012;50;25,45;Maringá
A5849;24/01/2012;63;23,79;Maringá
A5850;25/01/2012;81;22,22;Maringá
A5851;26/01/2012;85;21,71;Maringá
A5852;27/01/2012;72;20,02;Maringá
A5853;28/01/2012;45;21,82;Maringá
A5854;29/01/2012;39;23,57;Maringá
A5855;30/01/2012;33;24,70;Maringá
A5856;31/01/2012;31;25,17;Maringá
A5857;01/02/2012;30;25,99;Maringá
A5858;02/02/2012;40;26,61;Maringá
A5859;03/02/2012;36;27,41;Maringá
A5860;04/02/2012;31;28,42;Maringá
A5861;05/02/2012;25;28,30;Maringá
A5862;06/02/2012;22;29,08;Maringá
A5863;07/02/2012;20;28,99;Maringá
A5864;08/02/2012;24;29,49;Maringá
A5865;09/02/2012;32;26,50;Maringá
A5866;10/02/2012;46;25,26;Maringá
A5867;11/02/2012;34;24,52;Maringá
A5868;12/02/2012;29;25,59;Maringá
A5869;13/02/2012;37;25,85;Maringá
A5870;14/02/2012;50;23,88;Maringá
A5871;15/02/2012;48;23,47;Maringá
A5872;16/02/2012;30;26,53;Maringá
A5873;17/02/2012;32;27,06;Maringá
A5874;18/02/2012;33;27,00;Maringá
A5875;19/02/2012;30;27,75;Maringá
A5876;20/02/2012;30;25,41;Maringá
A5877;22/02/2012;68;22,74;Maringá
A5878;23/02/2012;41;24,57;Maringá
A5879;24/02/2012;46;23,92;Maringá
A5880;25/02/2012;46;25,20;Maringá
A5881;26/02/2012;46;24,72;Maringá
A5882;27/02/2012;46;24,09;Maringá
A5883;28/02/2012;48;23,98;Maringá
A5884;29/02/2012;39;25,17;Maringá
A5885;01/03/2012;41;25,76;Maringá
A5886;02/03/2012;41;25,82;Maringá
A5887;03/03/2012;38;26,52;Maringá
A5888;04/03/2012;33;27,11;Maringá
A5889;05/03/2012;24;27,44;Maringá
A5890;06/03/2012;27;27,90;Maringá
A5891;07/03/2012;20;27,58;Maringá
A5892;08/03/2012;14;26,69;Maringá
A5893;09/03/2012;20;26,72;Maringá
A5894;10/03/2012;31;24,98;Maringá
A5895;11/03/2012;27;25,03;Maringá
A5896;12/03/2012;29;26,35;Maringá
A5897;13/03/2012;32;26,48;Maringá
A5898;14/03/2012;35;26,54;Maringá
A5899;15/03/2012;51;24,21;Maringá
A5900;16/03/2012;69;22,81;Maringá
A5901;17/03/2012;41;24,74;Maringá
A5902;18/03/2012;35;24,23;Maringá
A5903;19/03/2012;29;24,89;Maringá
A5904;20/03/2012;30;25,61;Maringá
A5905;21/03/2012;27;26,55;Maringá
A5906;22/03/2012;40;23,02;Maringá
A5907;23/03/2012;64;20,82;Maringá
A5908;25/03/2012;27;24,65;Maringá
A5909;27/03/2012;60;20,86;Maringá
A5910;28/03/2012;25;17,37;Maringá
A5911;29/03/2012;33;19,16;Maringá
A5912;31/03/2012;31;23,84;Maringá
A5913;01/04/2012;26;23,75;Maringá
A5914;02/04/2012;20;23,91;Maringá
A5915;03/04/2012;30;23,97;Maringá
A5916;04/04/2012;32;25,32;Maringá
A5917;05/04/2012;38;25,44;Maringá
A5918;06/04/2012;54;21,65;Maringá
A5919;08/04/2012;48;24,48;Maringá
A5920;09/04/2012;44;23,06;Maringá
A5921;10/04/2012;51;24,21;Maringá
A5922;11/04/2012;50;24,88;Maringá
A5923;12/04/2012;40;24,94;Maringá
A5924;13/04/2012;48;25,69;Maringá
A5925;15/04/2012;68;21,05;Maringá
A5926;16/04/2012;51;22,44;Maringá
A5927;17/04/2012;40;22,92;Maringá
A5928;18/04/2012;29;23,52;Maringá
A5929;20/04/2012;51;24,42;Maringá
A5930;21/04/2012;82;20,22;Maringá
A5931;22/04/2012;54;21,82;Maringá
A5932;23/04/2012;46;20,85;Maringá
A5933;24/04/2012;40;21,81;Maringá
A5934;25/04/2012;52;22,31;Maringá
A5935;26/04/2012;88;21,21;Maringá
A5936;28/04/2012;79;19,52;Maringá
A5937;29/04/2012;72;18,33;Maringá
A5938;30/04/2012;39;14,09;Maringá
A5939;01/05/2012;30;13,14;Maringá
A5940;02/05/2012;47;15,96;Maringá
A5941;03/05/2012;38;18,92;Maringá
A5942;04/05/2012;45;20,55;Maringá
A5943;05/05/2012;36;21,98;Maringá
A5944;06/05/2012;37;21,34;Maringá
A5945;07/05/2012;47;21,07;Maringá
A5946;09/05/2012;42;20,89;Maringá
A5947;10/05/2012;47;21,39;Maringá
A5948;11/05/2012;62;20,36;Maringá
A5949;12/05/2012;69;20,43;Maringá
A5950;13/05/2012;62;19,64;Maringá
A5951;14/05/2012;72;19,07;Maringá
A5952;15/05/2012;54;18,14;Maringá
A5953;16/05/2012;51;18,39;Maringá
A5954;17/05/2012;50;18,49;Maringá
A5955;18/05/2012;45;18,60;Maringá
A5956;19/05/2012;54;17,95;Maringá
A5957;20/05/2012;45;19,72;Maringá
A5958;21/05/2012;41;20,30;Maringá
A5959;22/05/2012;46;19,96;Maringá
A5960;23/05/2012;54;19,93;Maringá
A5961;24/05/2012;70;18,29;Maringá
A5962;25/05/2012;60;18,54;Maringá
A5963;26/05/2012;57;17,65;Maringá
A5964;27/05/2012;72;18,93;Maringá
A5965;28/05/2012;70;19,07;Maringá
A5966;29/05/2012;59;21,23;Maringá
A5967;30/05/2012;55;21,90;Maringá
A5968;31/05/2012;75;21,66;Maringá
A5969;01/06/2012;67;20,30;Maringá
A5970;02/06/2012;70;19,82;Maringá
A5971;03/06/2012;73;20,66;Maringá
A5972;04/06/2012;64;20,76;Maringá
A5973;05/06/2012;95;15,43;Maringá
A5974;06/06/2012;87;14,61;Maringá
A5975;07/06/2012;68;13,75;Maringá
A5976;08/06/2012;70;13,57;Maringá
A5977;09/06/2012;78;14,56;Maringá
A5978;10/06/2012;71;17,13;Maringá
A5979;11/06/2012;56;20,90;Maringá
A5980;12/06/2012;51;21,89;Maringá
A5981;14/06/2012;56;20,20;Maringá
A5982;15/06/2012;48;18,15;Maringá
A5983;16/06/2012;52;19,87;Maringá
A5984;17/06/2012;48;20,92;Maringá
A5985;18/06/2012;67;18,98;Maringá
A5986;19/06/2012;98;17,79;Maringá
A5987;20/06/2012;89;17,28;Maringá
A5988;21/06/2012;85;17,02;Maringá
A5989;22/06/2012;43;16,25;Maringá
A5990;23/06/2012;37;14,84;Maringá
A5991;24/06/2012;50;16,76;Maringá
A5992;25/06/2012;41;18,76;Maringá
A5993;26/06/2012;53;17,85;Maringá
A5994;27/06/2012;51;19,37;Maringá
A5995;28/06/2012;43;20,48;Maringá
A5996;29/06/2012;37;21,05;Maringá
A5997;30/06/2012;31;21,01;Maringá
A5998;01/07/2012;35;20,97;Maringá
A5999;02/07/2012;33;21,82;Maringá
A6000;03/07/2012;35;21,80;Maringá
A6001;04/07/2012;31;21,55;Maringá
A6002;05/07/2012;39;21,70;Maringá
A6003;06/07/2012;46;20,79;Maringá
A6004;07/07/2012;82;13,83;Maringá
A6005;08/07/2012;54;11,79;Maringá
A6006;09/07/2012;54;15,11;Maringá
A6007;10/07/2012;47;20,23;Maringá
A6008;11/07/2012;60;20,23;Maringá
A6009;12/07/2012;50;16,52;Maringá
A6010;13/07/2012;35;12,43;Maringá
A6011;14/07/2012;34;13,67;Maringá
A6012;15/07/2012;32;15,43;Maringá
A6013;16/07/2012;54;13,08;Maringá
A6014;17/07/2012;73;11,67;Maringá
A6015;18/07/2012;52;11,90;Maringá
A6016;19/07/2012;40;13,76;Maringá
A6017;20/07/2012;38;15,51;Maringá
A6018;21/07/2012;28;18,06;Maringá
A6019;22/07/2012;35;21,13;Maringá
A6020;24/07/2012;32;23,59;Maringá
A6021;25/07/2012;54;20,94;Maringá
A6022;26/07/2012;42;22,89;Maringá
A6023;29/07/2012;23;23,67;Maringá
A6024;30/07/2012;40;21,94;Maringá
A6025;01/08/2012;33;20,47;Maringá
A6026;02/08/2012;33;21,63;Maringá
A6027;03/08/2012;29;22,33;Maringá
A6028;05/08/2012;30;22,85;Maringá
A6029;06/08/2012;42;21,80;Maringá
A6030;07/08/2012;33;20,47;Maringá
A6031;08/08/2012;35;22,57;Maringá
A6032;09/08/2012;28;23,94;Maringá
A6033;10/08/2012;26;23,52;Maringá
A6034;11/08/2012;26;22,76;Maringá
A6035;12/08/2012;26;23,03;Maringá
A6036;13/08/2012;24;23,44;Maringá
A6037;14/08/2012;27;22,39;Maringá
A6038;15/08/2012;32;22,80;Maringá
A6039;16/08/2012;33;22,80;Maringá
A6040;17/08/2012;32;24,00;Maringá
A6041;18/08/2012;30;23,04;Maringá
A6042;19/08/2012;28;22,97;Maringá
A6043;20/08/2012;26;22,92;Maringá
A6044;21/08/2012;27;23,80;Maringá
A6045;23/08/2012;23;23,61;Maringá
A6046;24/08/2012;26;23,32;Maringá
A6047;25/08/2012;23;24,67;Maringá
A6048;26/08/2012;29;23,61;Maringá
A6049;27/08/2012;42;19,58;Maringá
A6050;28/08/2012;60;16,82;Maringá
A6051;30/08/2012;30;20,52;Maringá
A6052;31/08/2012;21;20,83;Maringá
A6053;01/09/2012;14;23,24;Maringá
A6054;02/09/2012;15;24,42;Maringá
A6055;03/09/2012;19;25,57;Maringá
A6056;04/09/2012;26;21,95;Maringá
A6057;05/09/2012;26;23,36;Maringá
A6058;06/09/2012;20;26,89;Maringá
A6059;07/09/2012;18;27,92;Maringá
A6060;08/09/2012;15;27,84;Maringá
A6061;09/09/2012;14;28,44;Maringá
A6062;10/09/2012;15;27,86;Maringá
A6063;11/09/2012;27;25,18;Maringá
A6064;13/09/2012;27;27,56;Maringá
A6065;14/09/2012;30;25,65;Maringá
A6066;15/09/2012;25;0,27;Maringá
A6067;16/09/2012;12;29,41;Maringá
A6068;17/09/2012;22;30,07;Maringá
A6069;18/09/2012;25;29,31;Maringá
A6070;19/09/2012;35;22,55;Maringá
A6071;20/09/2012;39;17,67;Maringá
A6072;22/09/2012;22;19,44;Maringá
A6073;24/09/2012;40;22,53;Maringá
A6074;25/09/2012;57;20,65;Maringá
A6075;26/09/2012;19;14,63;Maringá
A6076;27/09/2012;27;15,11;Maringá
A6077;28/09/2012;22;18,15;Maringá
A6078;29/09/2012;23;20,19;Maringá
A6079;30/09/2012;26;23,72;Maringá
A6080;01/10/2012;25;26,86;Maringá
A6081;02/10/2012;28;25,75;Maringá
A6082;03/10/2012;31;26,38;Maringá
A6083;04/10/2012;53;22,97;Maringá
A6084;05/10/2012;58;22,78;Maringá
A6085;06/10/2012;31;26,20;Maringá
A6086;07/10/2012;26;29,28;Maringá
A6087;08/10/2012;23;28,86;Maringá
A6088;09/10/2012;25;28,25;Maringá
A6089;10/10/2012;34;23,74;Maringá
A6090;11/10/2012;48;22,79;Maringá
A6091;12/10/2012;70;18,66;Maringá
A6092;13/10/2012;39;21,39;Maringá
A6093;14/10/2012;38;21,68;Maringá
A6094;15/10/2012;30;22,51;Maringá
A6095;16/10/2012;44;22,55;Maringá
A6096;17/10/2012;33;22,65;Maringá
A6097;18/10/2012;14;24,97;Maringá
A6098;19/10/2012;26;25,16;Maringá
A6099;20/10/2012;37;25,36;Maringá
A6100;21/10/2012;51;24,03;Maringá
A6101;22/10/2012;33;26,80;Maringá
A6102;23/10/2012;52;23,50;Maringá
A6103;24/10/2012;48;22,99;Maringá
A6104;25/10/2012;40;25,82;Maringá
A6105;26/10/2012;39;26,48;Maringá
A6106;27/10/2012;32;27,73;Maringá
A6107;28/10/2012;34;27,62;Maringá
A6108;29/10/2012;25;29,20;Maringá
A6109;30/10/2012;17;31,17;Maringá
A6110;31/10/2012;23;29,99;Maringá
A6111;01/11/2012;66;22,19;Maringá
A6112;02/11/2012;46;23,75;Maringá
A6113;03/11/2012;58;22,67;Maringá
A6114;04/11/2012;35;24,32;Maringá
A6115;05/11/2012;28;25,93;Maringá
A6116;06/11/2012;31;25,61;Maringá
A6117;07/11/2012;29;26,42;Maringá
A6118;09/11/2012;76;21,45;Maringá
A6119;10/11/2012;44;24,71;Maringá
A6120;11/11/2012;48;26,44;Maringá
A6121;12/11/2012;45;25,56;Maringá
A6122;13/11/2012;60;24,27;Maringá
A6123;15/11/2012;38;22,77;Maringá
A6124;16/11/2012;33;23,90;Maringá
A6125;17/11/2012;25;24,35;Maringá
A6126;18/11/2012;25;23,89;Maringá
A6127;19/11/2012;26;25,53;Maringá
A6128;21/11/2012;28;26,92;Maringá
A6129;22/11/2012;28;28,22;Maringá
A6130;23/11/2012;37;26,15;Maringá
A6131;24/11/2012;65;23,03;Maringá
A6132;25/11/2012;53;24,28;Maringá
A6133;26/11/2012;45;23,48;Maringá
A6134;27/11/2012;40;25,04;Maringá
A6135;28/11/2012;34;26,71;Maringá
A6136;29/11/2012;34;27,46;Maringá
A6137;30/11/2012;43;23,94;Maringá
A6138;01/12/2012;42;25,71;Maringá
A6139;02/12/2012;48;26,71;Maringá
A6140;04/12/2012;41;28,34;Maringá
A6141;05/12/2012;43;27,83;Maringá
A6142;06/12/2012;42;27,61;Maringá
A6143;07/12/2012;32;28,46;Maringá
A6144;08/12/2012;35;28,31;Maringá
A6145;09/12/2012;29;27,70;Maringá
A6146;11/12/2012;30;27,67;Maringá
A6147;12/12/2012;49;25,49;Maringá
A6148;13/12/2012;53;25,07;Maringá
A6149;15/12/2012;78;22,83;Maringá
A6150;16/12/2012;72;23,32;Maringá
A6151;17/12/2012;89;21,67;Maringá
A6152;18/12/2012;63;22,38;Maringá
A6153;19/12/2012;49;25,99;Maringá
A6154;20/12/2012;42;28,05;Maringá
A6155;21/12/2012;40;28,57;Maringá
A6156;22/12/2012;45;26,42;Maringá
A6157;23/12/2012;47;26,79;Maringá
A6158;24/12/2012;45;27,00;Maringá
A6159;25/12/2012;41;27,76;Maringá
A6160;26/12/2012;42;27,52;Maringá
A6161;27/12/2012;46;25,00;Maringá
A6162;28/12/2012;59;23,40;Maringá
A6163;29/12/2012;59;23,20;Maringá
A6164;30/12/2012;59;23,49;Maringá
A6165;01/01/2013;63;23,92;Maringá
A6166;02/01/2013;54;23,21;Maringá
A6167;03/01/2013;56;23,17;Maringá
A6168;04/01/2013;51;24,79;Maringá
A6169;05/01/2013;43;26,57;Maringá
A6170;07/01/2013;60;24,74;Maringá
A6171;08/01/2013;78;23,08;Maringá
A6172;09/01/2013;80;22,77;Maringá
A6173;11/01/2013;41;22,77;Maringá
A6174;12/01/2013;36;22,84;Maringá
A6175;13/01/2013;54;22,55;Maringá
A6176;14/01/2013;63;23,18;Maringá
A6177;15/01/2013;48;23,26;Maringá
A6178;16/01/2013;65;20,78;Maringá
A6179;18/01/2013;43;25,29;Maringá
A6180;19/01/2013;38;25,65;Maringá
A6181;20/01/2013;46;24,83;Maringá
A6182;21/01/2013;41;23,64;Maringá
A6183;22/01/2013;44;23,21;Maringá
A6184;23/01/2013;41;24,59;Maringá
A6185;24/01/2013;40;26,62;Maringá
A6186;25/01/2013;60;24,25;Maringá
A6187;26/01/2013;27;25,63;Maringá
A6188;27/01/2013;33;25,76;Maringá
A6189;28/01/2013;34;26,46;Maringá
A6190;29/01/2013;41;25,98;Maringá
A6191;30/01/2013;38;25,79;Maringá
A6192;31/01/2013;53;25,26;Maringá
A6193;01/02/2013;46;25,65;Maringá
A6194;02/02/2013;40;27,63;Maringá
A6195;03/02/2013;58;21,21;Maringá
A6196;04/02/2013;37;23,13;Maringá
A6197;05/02/2013;36;24,31;Maringá
A6198;08/02/2013;66;20,70;Maringá
A6199;09/02/2013;81;20,70;Maringá
A6200;10/02/2013;75;21,12;Maringá
A6201;11/02/2013;54;24,06;Maringá
A6202;12/02/2013;50;23,02;Maringá
A6203;13/02/2013;67;22,12;Maringá
A6204;14/02/2013;60;22,14;Maringá
A6205;15/02/2013;57;22,60;Maringá
A6206;16/02/2013;46;25,20;Maringá
A6207;17/02/2013;36;26,78;Maringá
A6208;18/02/2013;41;26,78;Maringá
A6209;19/02/2013;50;23,59;Maringá
A6210;22/02/2013;48;24,56;Maringá
A6211;23/02/2013;50;23,73;Maringá
A6212;24/02/2013;42;25,65;Maringá
A6213;25/02/2013;45;26,36;Maringá
A6214;27/02/2013;51;24,23;Maringá
A6215;28/02/2013;33;26,39;Maringá
A6216;01/03/2013;34;26,07;Maringá
A6217;02/03/2013;40;25,77;Maringá
A6218;03/03/2013;33;27,00;Maringá
A6219;05/03/2013;48;25,65;Maringá
A6220;06/03/2013;48;25,52;Maringá
A6221;07/03/2013;72;24,22;Maringá
A6222;08/03/2013;43;25,49;Maringá
A6223;10/03/2013;47;25,17;Maringá
A6224;11/03/2013;54;24,35;Maringá
A6225;12/03/2013;55;23,97;Maringá
A6226;13/03/2013;91;21,75;Maringá
A6227;14/03/2013;81;22,47;Maringá
A6228;15/03/2013;51;23,91;Maringá
A6229;16/03/2013;64;24,25;Maringá
A6230;17/03/2013;64;23,77;Maringá
A6231;18/03/2013;64;21,12;Maringá
A6232;19/03/2013;66;20,84;Maringá
A6233;20/03/2013;74;19,91;Maringá
A6234;21/03/2013;69;19,98;Maringá
A6235;22/03/2013;44;22,89;Maringá
A6236;23/03/2013;42;24,57;Maringá
A6237;24/03/2013;58;22,74;Maringá
A6238;25/03/2013;44;23,86;Maringá
A6239;27/03/2013;33;21,80;Maringá
A6240;30/03/2013;34;22,59;Maringá
A6241;31/03/2013;51;24,28;Maringá
A6242;01/04/2013;42;26,07;Maringá
A6243;02/04/2013;59;22,40;Maringá
A6244;03/04/2013;76;21,37;Maringá
A6245;04/04/2013;65;23,48;Maringá
A6246;05/04/2013;66;21,69;Maringá
A6247;06/04/2013;68;21,12;Maringá
A6248;07/04/2013;76;21,98;Maringá
A6249;08/04/2013;56;22,58;Maringá
A6250;09/04/2013;51;23,69;Maringá
A6251;10/04/2013;55;23,06;Maringá
A6252;11/04/2013;56;23,72;Maringá
A6253;12/04/2013;74;22,85;Maringá
A6254;13/04/2013;62;20,84;Maringá
A6255;14/04/2013;47;20,74;Maringá
A6256;15/04/2013;32;20,13;Maringá
A6257;16/04/2013;35;19,25;Maringá
A6258;17/04/2013;39;20,04;Maringá
A6259;18/04/2013;37;19,91;Maringá
A6260;20/04/2013;40;20,69;Maringá
A6261;21/04/2013;35;20,29;Maringá
A6262;22/04/2013;41;20,39;Maringá
A6263;23/04/2013;32;20,75;Maringá
A6264;24/04/2013;34;21,37;Maringá
A6265;27/04/2013;39;23,63;Maringá
A6266;28/04/2013;44;23,29;Maringá
A6267;29/04/2013;44;23,31;Maringá
A6268;30/04/2013;43;23,85;Maringá
A6269;01/05/2013;38;25,37;Maringá
A6270;02/05/2013;42;25,37;Maringá
A6271;03/05/2013;38;25,15;Maringá
A6272;04/05/2013;34;24,84;Maringá
A6273;05/05/2013;57;19,73;Maringá
